@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of rules: 5\n','Number of rules: 8\n','Number of rules: 6\n','Number of rules: 11\n','Number of rules: 7\n','Number of rules: 10\n','Number of rules: 12\n','Number of rules: 9\n','Number of rules: 4\n','Number of rules: 13\n','Number of rules: 34\n','Number of rules: 37\n','Number of rules: 43\n','Number of rules: 41\n','Number of rules: 40\n','Number of rules: 39\n','Number of rules: 33\n','Number of rules: 36\n','Number of rules: 44\n','Number of rules: 32\n','Number of rules: 38\n','Number of rules: 35\n','Number of rules: 30\n','Number of rules: 46\n','Number of rules: 42\n','Number of rules: 53\n','Number of rules: 29\n','Number of rules: 45\n','Number of rules: 27\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 81\nSize of the tree: 121\n','Number of leaves: 85\nSize of the tree: 127\n','Number of leaves: 83\nSize of the tree: 124\n','Number of leaves: 69\nSize of the tree: 103\n','Number of leaves: 97\nSize of the tree: 145\n','Number of leaves: 67\nSize of the tree: 100\n','Number of leaves: 71\nSize of the tree: 106\n','Number of leaves: 87\nSize of the tree: 130\n','Number of leaves: 65\nSize of the tree: 97\n','Number of leaves: 93\nSize of the tree: 139\n','Number of leaves: 75\nSize of the tree: 112\n','Number of leaves: 79\nSize of the tree: 118\n','Number of leaves: 77\nSize of the tree: 115\n','Number of leaves: 73\nSize of the tree: 109\n','Number of leaves: 95\nSize of the tree: 142\n','Number of leaves: 61\nSize of the tree: 91\n','Number of leaves: 91\nSize of the tree: 136\n','Number of leaves: 89\nSize of the tree: 133\n','Number of leaves: 63\nSize of the tree: 94\n'}
@attribute measureNumRules numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureOutOfBagError numeric

@data

pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,3,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,54,15,0,78.26087,21.73913,0,0.463453,0.217391,0.466252,47.816092,97.89238,64.317849,16110,-16045.682151,0.932143,233.478261,-232.546118,32.30426,0.468178,50.225964,0.955556,43,0.541667,13,0.458333,11,0.044444,2,0.767857,0.955556,0.851485,0.504115,0.706944,0.762716,0.782609,0.36872,0.63128,0.217391,0.795091,0.782609,0.762132,0.504115,0.706944,0.69785,0.72304,0.782609,0.002,0,0,0,0,0,1278,64387,8534,78.26087,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,3,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,47,22,0,68.115942,31.884058,0,0.237952,0.318841,0.56466,70.130268,118.553559,64.317849,23628,-23563.682151,0.932143,342.434783,-341.50264,17.364585,0.251661,26.998081,0.844444,38,0.625,15,0.375,9,0.155556,7,0.716981,0.844444,0.77551,0.24765,0.609722,0.7069,0.681159,0.461715,0.538285,0.318841,0.663249,0.681159,0.662289,0.24765,0.609722,0.610006,0.612755,0.681159,0.002,0,0,0,0,0,1326,64387,8534,68.115942,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,3,5,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,48,21,0,69.565217,30.434783,0,0.232114,0.304348,0.551677,66.942529,115.827826,64.317849,22554,-22489.682151,0.932143,326.869565,-325.937422,19.498824,0.282592,30.31635,0.911111,41,0.708333,17,0.291667,7,0.088889,4,0.706897,0.911111,0.796117,0.263829,0.601389,0.702032,0.695652,0.492874,0.507126,0.304348,0.682363,0.695652,0.658337,0.263829,0.601389,0.608102,0.598058,0.695652,0.003,0,0,0,0,0,1302,64387,8534,69.565217,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,3,6,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,46,23,0,66.666667,33.333333,0,0.194825,0.333333,0.57735,73.318008,121.218017,64.317849,24702,-24637.682151,0.932143,358,-357.067857,15.230346,0.22073,23.679812,0.844444,38,0.666667,16,0.333333,8,0.155556,7,0.703704,0.844444,0.767677,0.20528,0.588889,0.695688,0.666667,0.488889,0.511111,0.333333,0.644444,0.666667,0.643357,0.20528,0.588889,0.596201,0.588967,0.666667,0.003,0,0.01,0,10,0,1302,64387,8534,66.666667,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,3,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,54,15,0,78.26087,21.73913,0,0.474886,0.217391,0.466252,47.816092,97.89238,64.317849,16110,-16045.682151,0.932143,233.478261,-232.546118,32.30426,0.468178,50.225964,0.933333,42,0.5,12,0.5,12,0.066667,3,0.777778,0.933333,0.848485,0.50037,0.716667,0.769404,0.782609,0.349275,0.650725,0.217391,0.785507,0.782609,0.767407,0.50037,0.716667,0.701407,0.731935,0.782609,0.002,0,0,0,0,0,1326,64387,8534,78.26087,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,3,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,51,18,0,73.913043,26.086957,0,0.349057,0.26087,0.510754,57.37931,107.235729,64.317849,19332,-19267.682151,0.932143,280.173913,-279.24177,25.901542,0.375385,40.271157,0.933333,42,0.625,15,0.375,9,0.066667,3,0.736842,0.933333,0.823529,0.38744,0.654167,0.731198,0.73913,0.430797,0.569203,0.26087,0.741419,0.73913,0.710997,0.38744,0.654167,0.650308,0.661765,0.73913,0.002,0,0.01,0,10,0,1278,64387,8534,73.913043,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,3,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,51,18,0,73.913043,26.086957,0,0.425,0.26087,0.510754,57.37931,107.235729,64.317849,19332,-19267.682151,0.932143,280.173913,-279.24177,25.901542,0.375385,40.271157,0.8,36,0.375,9,0.625,15,0.2,9,0.8,0.8,0.8,0.425,0.7125,0.770435,0.73913,0.31413,0.68587,0.26087,0.73913,0.73913,0.73913,0.425,0.7125,0.683696,0.7125,0.73913,0.002,0,0,0,0,0,1326,64387,8534,73.913043,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,3,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,48,21,0,69.565217,30.434783,0,0.311639,0.304348,0.551677,66.376254,114.730808,65.213365,22554,-22488.786635,0.945121,326.869565,-325.924444,20.330397,0.294643,31.175199,0.818182,36,0.52,13,0.48,12,0.181818,8,0.734694,0.818182,0.774194,0.315911,0.649091,0.717055,0.695652,0.39747,0.60253,0.304348,0.685892,0.695652,0.686925,0.315911,0.649091,0.629863,0.653763,0.695652,0.003,0,0.01,0,10,0,1326,64387,8534,69.565217,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,4,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,621,70,48,22,0,68.571429,31.428571,0,0.263158,0.314286,0.560612,68.753449,116.986234,65.831562,23628,-23562.168438,0.940451,337.542857,-336.602406,18.834848,0.269069,28.610665,0.844444,38,0.6,15,0.4,10,0.155556,7,0.716981,0.844444,0.77551,0.273145,0.622222,0.705451,0.685714,0.44127,0.55873,0.314286,0.671,0.685714,0.66861,0.273145,0.622222,0.614068,0.62585,0.685714,0.002,0,0,0,0,0,1302,64286,8635,68.571429,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,4,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,57,12,0,82.608696,17.391304,0,0.575385,0.173913,0.417029,38.252874,87.557606,64.317849,12888,-12823.682151,0.932143,186.782609,-185.850466,38.706978,0.560971,60.180772,0.977778,44,0.458333,11,0.541667,13,0.022222,1,0.8,0.977778,0.88,0.615185,0.759722,0.796715,0.826087,0.306643,0.693357,0.173913,0.84472,0.826087,0.811899,0.615185,0.759722,0.749995,0.782105,0.826087,0.007,0,0.01,0,10,0,1326,64387,8534,82.608696,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,4,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,47,22,0,68.115942,31.884058,0,0.253687,0.318841,0.56466,70.130268,118.553559,64.317849,23628,-23563.682151,0.932143,342.434783,-341.50264,17.364585,0.251661,26.998081,0.822222,37,0.583333,14,0.416667,10,0.177778,8,0.72549,0.822222,0.770833,0.259111,0.619444,0.712456,0.681159,0.442271,0.557729,0.318841,0.666382,0.681159,0.668349,0.259111,0.619444,0.615734,0.623512,0.681159,0.003,0,0,0,0,0,1302,64387,8534,68.115942,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,4,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,46,23,0,66.666667,33.333333,0,0.194825,0.333333,0.57735,73.318008,121.218017,64.317849,24702,-24637.682151,0.932143,358,-357.067857,15.230346,0.22073,23.679812,0.844444,38,0.666667,16,0.333333,8,0.155556,7,0.703704,0.844444,0.767677,0.20528,0.588889,0.695688,0.666667,0.488889,0.511111,0.333333,0.644444,0.666667,0.643357,0.20528,0.588889,0.596201,0.588967,0.666667,0.002,0,0.01,0,10,0,1278,64387,8534,66.666667,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,4,5,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,55,14,0,79.710145,20.289855,0,0.51506,0.202899,0.450443,44.628352,94.573024,64.317849,15036,-14971.682151,0.932143,217.913043,-216.980901,34.438499,0.499109,53.544233,0.933333,42,0.458333,11,0.541667,13,0.066667,3,0.792453,0.933333,0.857143,0.536053,0.7375,0.783101,0.797101,0.322101,0.677899,0.202899,0.799426,0.797101,0.785093,0.536053,0.7375,0.719248,0.753571,0.797101,0.003,0,0,0,0,0,1302,64387,8534,79.710145,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,4,6,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,52,17,0,75.362319,24.637681,0,0.404871,0.246377,0.496364,54.191571,104.214396,64.317849,18258,-18193.682151,0.932143,264.608696,-263.676553,28.035782,0.406316,43.589426,0.911111,41,0.541667,13,0.458333,11,0.088889,4,0.759259,0.911111,0.828283,0.426598,0.684722,0.749741,0.753623,0.384179,0.615821,0.246377,0.750242,0.753623,0.736394,0.426598,0.684722,0.671402,0.696193,0.753623,0.002,0.001,0.01,0,10,0,1326,64387,8534,75.362319,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,4,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,55,14,0,79.710145,20.289855,0,0.504615,0.202899,0.450443,44.628352,94.573024,64.317849,15036,-14971.682151,0.932143,217.913043,-216.980901,34.438499,0.499109,53.544233,0.955556,43,0.5,12,0.5,12,0.044444,2,0.781818,0.955556,0.86,0.53952,0.727778,0.776056,0.797101,0.341546,0.658454,0.202899,0.808018,0.797101,0.780549,0.53952,0.727778,0.715683,0.745789,0.797101,0.002,0,0,0,0,0,1302,64387,8534,79.710145,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,4,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,50,19,0,72.463768,27.536232,0,0.348733,0.275362,0.52475,60.56705,110.174239,64.317849,20406,-20341.682151,0.932143,295.73913,-294.806988,23.767303,0.344454,36.952888,0.866667,39,0.541667,13,0.458333,11,0.133333,6,0.75,0.866667,0.804124,0.359227,0.6625,0.736957,0.724638,0.399638,0.600362,0.275362,0.714194,0.724638,0.711067,0.359227,0.6625,0.649311,0.670355,0.724638,0.003,0,0.01,0,10,0,1326,64387,8534,72.463768,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,4,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,52,17,0,75.362319,24.637681,0,0.429197,0.246377,0.496364,54.191571,104.214396,64.317849,18258,-18193.682151,0.932143,264.608696,-263.676553,28.035782,0.406316,43.589426,0.866667,39,0.458333,11,0.541667,13,0.133333,6,0.78,0.866667,0.821053,0.435376,0.704167,0.762957,0.753623,0.34529,0.65471,0.246377,0.746682,0.753623,0.745783,0.435376,0.704167,0.68194,0.712852,0.753623,0.003,0,0,0,0,0,1326,64387,8534,75.362319,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,4,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,50,19,0,72.463768,27.536232,0,0.328725,0.275362,0.52475,60.054706,109.130766,65.213365,20406,-20340.786635,0.945121,295.73913,-294.794009,24.604965,0.356594,37.729942,0.931818,41,0.64,16,0.36,9,0.068182,3,0.719298,0.931818,0.811881,0.370067,0.645909,0.713733,0.724638,0.432819,0.567181,0.275362,0.730422,0.724638,0.693985,0.370067,0.645909,0.636976,0.649184,0.724638,0.002,0,0.01,0,10,0,1302,64387,8534,72.463768,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,5,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,621,70,47,23,0,67.142857,32.857143,0,0.236967,0.328571,0.573212,71.878605,119.615466,65.831562,24702,-24636.168438,0.940451,352.885714,-351.945263,16.698634,0.238552,25.365696,0.822222,37,0.6,15,0.4,10,0.177778,8,0.711538,0.822222,0.762887,0.243627,0.611111,0.699328,0.671429,0.449206,0.550794,0.328571,0.65583,0.671429,0.65654,0.243627,0.611111,0.605464,0.614001,0.671429,0.008,0,0,0,0,0,1350,64286,8635,67.142857,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,5,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,53,16,0,76.811594,23.188406,0,0.468208,0.231884,0.481543,51.003831,101.102815,64.317849,17184,-17119.682151,0.932143,249.043478,-248.111336,30.170021,0.437247,46.907695,0.866667,39,0.416667,10,0.583333,14,0.133333,6,0.795918,0.866667,0.829787,0.472402,0.725,0.776752,0.768116,0.318116,0.681884,0.231884,0.762555,0.768116,0.762509,0.472402,0.725,0.699016,0.733075,0.768116,0.003,0,0.01,0,10,0,1326,64387,8534,76.811594,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,5,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,45,24,0,65.217391,34.782609,0,0.150769,0.347826,0.589768,76.505747,123.825154,64.317849,25776,-25711.682151,0.932143,373.565217,-372.633075,13.096107,0.189799,20.361543,0.844444,38,0.708333,17,0.291667,7,0.155556,7,0.690909,0.844444,0.76,0.161198,0.568056,0.684884,0.652174,0.516063,0.483937,0.347826,0.624506,0.652174,0.623799,0.161198,0.568056,0.583084,0.564211,0.652174,0.002,0,0,0,0,0,1302,64387,8534,65.217391,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,5,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,52,17,0,75.362319,24.637681,0,0.404871,0.246377,0.496364,54.191571,104.214396,64.317849,18258,-18193.682151,0.932143,264.608696,-263.676553,28.035782,0.406316,43.589426,0.911111,41,0.541667,13,0.458333,11,0.088889,4,0.759259,0.911111,0.828283,0.426598,0.684722,0.749741,0.753623,0.384179,0.615821,0.246377,0.750242,0.753623,0.736394,0.426598,0.684722,0.671402,0.696193,0.753623,0.002,0,0,0,0,0,1302,64387,8534,75.362319,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,5,5,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,54,15,0,78.26087,21.73913,0,0.463453,0.217391,0.466252,47.816092,97.89238,64.317849,16110,-16045.682151,0.932143,233.478261,-232.546118,32.30426,0.468178,50.225964,0.955556,43,0.541667,13,0.458333,11,0.044444,2,0.767857,0.955556,0.851485,0.504115,0.706944,0.762716,0.782609,0.36872,0.63128,0.217391,0.795091,0.782609,0.762132,0.504115,0.706944,0.69785,0.72304,0.782609,0.003,0,0.01,0,10,0,1302,64387,8534,78.26087,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,5,6,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,52,17,0,75.362319,24.637681,0,0.404871,0.246377,0.496364,54.191571,104.214396,64.317849,18258,-18193.682151,0.932143,264.608696,-263.676553,28.035782,0.406316,43.589426,0.911111,41,0.541667,13,0.458333,11,0.088889,4,0.759259,0.911111,0.828283,0.426598,0.684722,0.749741,0.753623,0.384179,0.615821,0.246377,0.750242,0.753623,0.736394,0.426598,0.684722,0.671402,0.696193,0.753623,0.002,0,0,0,0,0,1326,64387,8534,75.362319,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,5,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,50,19,0,72.463768,27.536232,0,0.3989,0.275362,0.52475,60.56705,110.174239,64.317849,20406,-20341.682151,0.932143,295.73913,-294.806988,23.767303,0.344454,36.952888,0.777778,35,0.375,9,0.625,15,0.222222,10,0.795455,0.777778,0.786517,0.399099,0.701389,0.763614,0.724638,0.32186,0.67814,0.275362,0.72747,0.724638,0.725901,0.399099,0.701389,0.673813,0.699381,0.724638,0.002,0.001,0,0,0,0,1350,64387,8534,72.463768,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,5,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,53,16,0,76.811594,23.188406,0,0.40836,0.231884,0.481543,51.003831,101.102815,64.317849,17184,-17119.682151,0.932143,249.043478,-248.111336,30.170021,0.437247,46.907695,0.977778,44,0.625,15,0.375,9,0.022222,1,0.745763,0.977778,0.846154,0.477295,0.676389,0.743683,0.768116,0.415338,0.584662,0.231884,0.79941,0.768116,0.735983,0.477295,0.676389,0.678016,0.687783,0.768116,0.003,0,0.01,0,10,0,1302,64387,8534,76.811594,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,5,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,53,16,0,76.811594,23.188406,0,0.445783,0.231884,0.481543,51.003831,101.102815,64.317849,17184,-17119.682151,0.932143,249.043478,-248.111336,30.170021,0.437247,46.907695,0.911111,41,0.5,12,0.5,12,0.088889,4,0.773585,0.911111,0.836735,0.463952,0.705556,0.762793,0.768116,0.357005,0.642995,0.231884,0.765381,0.768116,0.754392,0.463952,0.705556,0.6884,0.718367,0.768116,0.002,0,0,0,0,0,1278,64387,8534,76.811594,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,5,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,49,20,0,71.014493,28.985507,0,0.313433,0.289855,0.538382,63.21548,111.965804,65.213365,21480,-21414.786635,0.945121,311.304348,-310.359227,22.467681,0.325619,34.452571,0.886364,39,0.6,15,0.4,10,0.113636,5,0.722222,0.886364,0.795918,0.333712,0.643182,0.712615,0.710145,0.423781,0.576219,0.289855,0.702093,0.710145,0.688702,0.333712,0.643182,0.629805,0.647959,0.710145,0.002,0.001,0,0,0,0,1326,64387,8534,71.014493,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,6,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,621,70,53,17,0,75.714286,24.285714,0,0.413793,0.242857,0.492805,53.127665,102.83664,65.831562,18258,-18192.168438,0.940451,260.828571,-259.888121,29.515919,0.421656,44.835514,0.933333,42,0.56,14,0.44,11,0.066667,3,0.75,0.933333,0.831683,0.447214,0.686667,0.742857,0.757143,0.38381,0.61619,0.242857,0.762755,0.757143,0.736119,0.447214,0.686667,0.672449,0.697893,0.757143,0.003,0,0,0,0,0,1278,64286,8635,75.714286,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,6,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,50,19,0,72.463768,27.536232,0,0.320373,0.275362,0.52475,60.56705,110.174239,64.317849,20406,-20341.682151,0.932143,295.73913,-294.806988,23.767303,0.344454,36.952888,0.911111,41,0.625,15,0.375,9,0.088889,4,0.732143,0.911111,0.811881,0.348482,0.643056,0.725035,0.724638,0.438527,0.561473,0.275362,0.718287,0.724638,0.6987,0.348482,0.643056,0.638764,0.649184,0.724638,0.002,0,0,0,0,0,1302,64387,8534,72.463768,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,6,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,50,19,0,72.463768,27.536232,0,0.334855,0.275362,0.52475,60.56705,110.174239,64.317849,20406,-20341.682151,0.932143,295.73913,-294.806988,23.767303,0.344454,36.952888,0.888889,40,0.583333,14,0.416667,10,0.111111,5,0.740741,0.888889,0.808081,0.352825,0.652778,0.7309,0.724638,0.419082,0.580918,0.275362,0.714976,0.724638,0.705382,0.352825,0.652778,0.643866,0.660451,0.724638,0.003,0,0,0,0,0,1302,64387,8534,72.463768,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,6,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,49,20,0,71.014493,28.985507,0,0.307229,0.289855,0.538382,63.754789,113.036384,64.317849,21480,-21415.682151,0.932143,311.304348,-310.372205,21.633064,0.313523,33.634619,0.866667,39,0.583333,14,0.416667,10,0.133333,6,0.735849,0.866667,0.795918,0.319751,0.641667,0.724692,0.710145,0.426812,0.573188,0.289855,0.697293,0.710145,0.69299,0.319751,0.641667,0.633779,0.647959,0.710145,0.003,0,0.01,0,10,0,1302,64387,8534,71.014493,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,6,5,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,47,22,0,68.115942,31.884058,0,0.253687,0.318841,0.56466,70.130268,118.553559,64.317849,23628,-23563.682151,0.932143,342.434783,-341.50264,17.364585,0.251661,26.998081,0.822222,37,0.583333,14,0.416667,10,0.177778,8,0.72549,0.822222,0.770833,0.259111,0.619444,0.712456,0.681159,0.442271,0.557729,0.318841,0.666382,0.681159,0.668349,0.259111,0.619444,0.615734,0.623512,0.681159,0.002,0.001,0,0,0,0,1326,64387,8534,68.115942,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,6,6,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,53,16,0,76.811594,23.188406,0,0.445783,0.231884,0.481543,51.003831,101.102815,64.317849,17184,-17119.682151,0.932143,249.043478,-248.111336,30.170021,0.437247,46.907695,0.911111,41,0.5,12,0.5,12,0.088889,4,0.773585,0.911111,0.836735,0.463952,0.705556,0.762793,0.768116,0.357005,0.642995,0.231884,0.765381,0.768116,0.754392,0.463952,0.705556,0.6884,0.718367,0.768116,0.003,0,0,0,0,0,1302,64387,8534,76.811594,50,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,6,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20220305.1256,622,69,48,21,0,69.565217,30.434783,0,0.232114,0.304348,0.551677,66.942529,115.827826,64.317849,22554,-22489.682151,0.932143,326.869565,-325.937422,19.498824,0.282592,30.31635,0.911111,41,0.708333,17,0.291667,7,0.088889,4,0.706897,0.911111,0.796117,0.263829,0.601389,0.702032,0.695652,0.492874,0.507126,0.304348,0.682363,0.695652,0.658337,0.263829,0.601389,0.608102,0.598058,0.695652,0.002,0.001,0,0,0,0,1350,64387,8534,69.565217,50,?,?,?,?,?
